date,facility_id,facility_name,facility_type,location,drug_id,drug_name,category,current_stock,min_stock,daily_usage,lead_time_days,expected_usage,stock_after_lead_time,shortage_flag,month,season
5/14/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,26,73,4,14,55,0,FALSE,5,Spring
1/2/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,220,26,9,2,20,188,FALSE,1,Winter
1/3/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,117,53,16,6,93,27,FALSE,1,Winter
6/12/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,251,62,17,1,17,238,FALSE,6,Summer
5/21/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,216,21,2,9,19,192,FALSE,5,Spring
5/17/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,153,23,18,14,252,0,FALSE,5,Spring
4/20/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,98,26,5,9,41,65,FALSE,4,Spring
2/19/2024,2,el amal pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,274,36,14,5,67,216,FALSE,2,Winter
4/5/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,217,49,21,4,81,138,FALSE,4,Spring
3/17/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,48,61,3,2,5,49,FALSE,3,Spring
4/6/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,290,50,3,11,38,256,FALSE,4,Spring
2/13/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,46,51,15,11,170,0,FALSE,2,Winter
1/25/2024,3,giza health center,clinic,giza,105,aspirin,cardio,293,77,3,4,14,267,FALSE,1,Winter
5/25/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,252,38,3,2,10,241,FALSE,5,Spring
5/19/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,305,62,3,3,11,293,FALSE,5,Spring
2/23/2024,3,giza health center,clinic,giza,101,paracetamol,painkiller,93,69,15,2,33,56,FALSE,2,Winter
5/24/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,137,56,14,11,158,0,FALSE,5,Spring
4/8/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,86,70,4,9,38,41,FALSE,4,Spring
1/14/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,63,46,9,14,123,0,FALSE,1,Winter
6/3/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,214,70,12,1,14,191,FALSE,6,Summer
4/25/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,261,34,13,9,119,148,FALSE,4,Spring
2/17/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,205,24,11,13,143,64,FALSE,2,Winter
1/19/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,52,35,6,7,43,9,FALSE,1,Winter
2/9/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,208,40,13,2,29,175,FALSE,2,Winter
3/19/2024,1,cairo general hospital,hospital,cairo,101,paracetamol,painkiller,247,42,10,2,22,211,FALSE,3,Spring
2/17/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,233,49,19,9,168,57,FALSE,2,Winter
1/27/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,22,25,13,9,112,0,FALSE,1,Winter
6/2/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,183,76,14,1,14,164,FALSE,6,Summer
4/9/2024,3,giza health center,clinic,giza,104,insulin,diabetes,48,66,19,4,76,0,FALSE,4,Spring
2/13/2024,5,alex central hospital,hospital,alexandria,105,aspirin,cardio,205,29,6,5,28,181,FALSE,2,Winter
5/6/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,79,25,7,7,47,38,FALSE,5,Spring
3/17/2024,3,giza health center,clinic,giza,104,insulin,diabetes,258,70,4,6,25,239,FALSE,3,Spring
6/9/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,256,58,9,8,64,197,FALSE,6,Summer
3/18/2024,1,cairo general hospital,hospital,cairo,102,amoxicillin,antibiotic,12,80,14,6,82,0,FALSE,3,Spring
3/25/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,229,41,15,14,215,23,FALSE,3,Spring
2/4/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,172,40,9,8,65,102,FALSE,2,Winter
4/11/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,173,37,17,10,165,1,FALSE,4,Spring
4/6/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,159,73,14,6,85,73,FALSE,4,Spring
2/21/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,289,31,19,1,18,273,FALSE,2,Winter
2/23/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,231,71,11,14,155,83,FALSE,2,Winter
4/14/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,265,26,12,4,44,223,FALSE,4,Spring
2/9/2024,3,giza health center,clinic,giza,106,metformin,diabetes,234,70,14,2,28,180,FALSE,2,Winter
5/2/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,212,54,18,14,254,0,FALSE,5,Spring
5/19/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,26,70,13,12,165,0,FALSE,5,Spring
6/12/2024,5,alex central hospital,hospital,alexandria,105,aspirin,cardio,57,25,9,11,100,0,FALSE,6,Summer
2/12/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,30,56,14,13,179,0,FALSE,2,Winter
1/28/2024,3,giza health center,clinic,giza,104,insulin,diabetes,9,24,10,4,37,0,FALSE,1,Winter
5/12/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,292,59,20,4,74,229,FALSE,5,Spring
4/10/2024,4,nasr city pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,246,68,20,12,233,3,FALSE,4,Spring
3/29/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,19,50,5,5,22,0,FALSE,3,Spring
1/30/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,79,42,11,6,65,21,FALSE,1,Winter
5/13/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,256,43,17,2,37,235,FALSE,5,Spring
6/27/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,243,39,4,5,19,214,FALSE,6,Summer
1/30/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,24,74,12,11,132,0,FALSE,1,Winter
2/12/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,137,54,8,9,65,67,FALSE,2,Winter
5/23/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,230,49,9,13,115,107,FALSE,5,Spring
2/17/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,106,59,15,7,101,2,FALSE,2,Winter
6/6/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,113,49,20,7,142,0,FALSE,6,Summer
6/29/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,126,34,10,13,139,0,FALSE,6,Summer
5/27/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,61,70,19,3,58,5,FALSE,5,Spring
2/20/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,238,25,9,11,107,139,FALSE,2,Winter
6/12/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,170,59,14,10,141,40,FALSE,6,Summer
1/30/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,183,44,16,10,158,28,FALSE,1,Winter
6/29/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,165,78,20,2,45,115,FALSE,6,Summer
3/21/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,73,36,11,2,27,56,FALSE,3,Spring
6/26/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,87,52,14,7,94,0,FALSE,6,Summer
5/27/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,211,46,6,8,53,156,FALSE,5,Spring
6/26/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,94,54,7,8,54,45,FALSE,6,Summer
2/17/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,169,73,16,10,161,21,FALSE,2,Winter
1/3/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,258,28,8,14,115,139,FALSE,1,Winter
1/7/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,152,35,9,3,25,122,FALSE,1,Winter
6/22/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,289,25,20,7,141,152,FALSE,6,Summer
1/24/2024,1,cairo general hospital,hospital,cairo,101,paracetamol,painkiller,124,34,18,10,185,0,FALSE,1,Winter
2/20/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,283,46,9,8,65,215,FALSE,2,Winter
1/2/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,94,64,15,6,96,2,FALSE,1,Winter
2/25/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,188,26,4,7,26,160,FALSE,2,Winter
3/29/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,146,69,3,11,39,106,FALSE,3,Spring
2/1/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,194,25,19,5,88,109,FALSE,2,Winter
4/2/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,105,64,4,1,9,96,FALSE,4,Spring
3/15/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,48,75,9,14,124,0,FALSE,3,Spring
3/12/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,245,60,13,3,40,202,FALSE,3,Spring
2/23/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,144,62,4,10,37,109,FALSE,2,Winter
5/16/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,129,29,16,7,116,20,FALSE,5,Spring
6/25/2024,3,giza health center,clinic,giza,106,metformin,diabetes,295,34,12,14,172,130,FALSE,6,Summer
1/9/2024,1,cairo general hospital,hospital,cairo,102,amoxicillin,antibiotic,174,45,10,2,25,155,FALSE,1,Winter
3/21/2024,2,el amal pharmacy,pharmacy,cairo,105,aspirin,cardio,120,61,17,7,119,4,FALSE,3,Spring
2/6/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,142,28,9,12,106,37,FALSE,2,Winter
3/8/2024,5,alex central hospital,hospital,alexandria,105,aspirin,cardio,231,77,20,7,142,90,FALSE,3,Spring
2/5/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,272,50,4,13,49,222,FALSE,2,Winter
2/9/2024,1,cairo general hospital,hospital,cairo,101,paracetamol,painkiller,84,70,15,10,152,0,FALSE,2,Winter
4/7/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,254,53,10,9,91,149,FALSE,4,Spring
1/30/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,279,69,10,13,130,152,FALSE,1,Winter
1/29/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,156,47,7,8,53,104,FALSE,1,Winter
3/8/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,266,69,7,9,57,197,FALSE,3,Spring
3/17/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,267,58,8,3,25,241,FALSE,3,Spring
5/18/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,276,78,2,10,18,262,FALSE,5,Spring
1/5/2024,3,giza health center,clinic,giza,104,insulin,diabetes,73,80,13,14,185,0,FALSE,1,Winter
1/15/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,133,77,20,2,43,95,FALSE,1,Winter
5/4/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,46,67,19,13,246,0,FALSE,5,Spring
6/17/2024,2,el amal pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,254,80,19,3,59,199,FALSE,6,Summer
6/4/2024,3,giza health center,clinic,giza,105,aspirin,cardio,230,33,19,13,239,0,FALSE,6,Summer
2/21/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,169,46,13,8,99,64,FALSE,2,Winter
1/31/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,128,36,4,6,27,118,FALSE,1,Winter
5/21/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,126,58,9,1,9,115,FALSE,5,Spring
6/10/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,41,35,4,1,8,33,FALSE,6,Summer
5/11/2024,3,giza health center,clinic,giza,101,paracetamol,painkiller,136,38,17,4,66,60,FALSE,5,Spring
5/26/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,257,35,17,13,223,31,FALSE,5,Spring
1/25/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,56,61,16,6,90,0,FALSE,1,Winter
4/29/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,47,63,5,1,5,29,FALSE,4,Spring
3/27/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,67,35,8,4,28,36,FALSE,3,Spring
2/5/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,220,31,10,8,84,150,FALSE,2,Winter
4/23/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,287,26,3,11,32,259,FALSE,4,Spring
1/24/2024,5,alex central hospital,hospital,alexandria,101,paracetamol,painkiller,133,30,15,8,121,2,FALSE,1,Winter
4/12/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,43,30,14,1,17,20,FALSE,4,Spring
4/26/2024,4,nasr city pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,159,48,19,11,206,0,FALSE,4,Spring
2/9/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,107,39,8,1,7,105,FALSE,2,Winter
5/18/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,48,66,12,1,8,33,FALSE,5,Spring
5/2/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,261,78,18,3,50,212,FALSE,5,Spring
1/21/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,105,23,4,11,43,58,FALSE,1,Winter
1/31/2024,2,el amal pharmacy,pharmacy,cairo,104,insulin,diabetes,138,56,3,10,30,101,FALSE,1,Winter
6/17/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,301,52,12,5,58,237,FALSE,6,Summer
3/21/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,128,35,14,3,41,82,FALSE,3,Spring
3/17/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,244,40,4,1,2,241,FALSE,3,Spring
5/24/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,67,23,19,4,68,0,FALSE,5,Spring
2/3/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,188,75,4,4,16,175,FALSE,2,Winter
2/10/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,233,73,19,12,225,1,FALSE,2,Winter
6/16/2024,3,giza health center,clinic,giza,105,aspirin,cardio,278,18,19,5,94,185,FALSE,6,Summer
2/4/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,144,27,5,12,59,76,FALSE,2,Winter
3/10/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,147,58,8,12,91,54,FALSE,3,Spring
6/24/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,138,52,17,5,90,63,FALSE,6,Summer
6/11/2024,1,cairo general hospital,hospital,cairo,101,paracetamol,painkiller,226,74,10,1,14,221,FALSE,6,Summer
2/3/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,141,31,16,9,143,0,FALSE,2,Winter
5/23/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,6,26,4,12,46,0,FALSE,5,Spring
1/10/2024,2,el amal pharmacy,pharmacy,cairo,105,aspirin,cardio,197,57,19,3,58,141,FALSE,1,Winter
1/11/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,164,44,3,6,18,149,FALSE,1,Winter
3/4/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,64,43,19,14,268,0,FALSE,3,Spring
2/9/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,130,76,7,13,91,33,FALSE,2,Winter
1/7/2024,2,el amal pharmacy,pharmacy,cairo,104,insulin,diabetes,102,66,12,13,149,0,FALSE,1,Winter
3/4/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,145,31,5,7,35,108,FALSE,3,Spring
2/26/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,112,73,16,6,92,15,FALSE,2,Winter
2/27/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,26,62,8,7,57,0,FALSE,2,Winter
1/18/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,151,43,17,7,130,27,FALSE,1,Winter
3/25/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,28,26,10,3,24,0,FALSE,3,Spring
1/10/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,68,59,15,6,86,0,FALSE,1,Winter
4/21/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,273,28,14,10,143,138,FALSE,4,Spring
1/12/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,229,19,18,13,231,0,FALSE,1,Winter
6/20/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,108,44,15,2,25,77,FALSE,6,Summer
6/8/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,167,63,5,12,59,113,FALSE,6,Summer
3/20/2024,3,giza health center,clinic,giza,105,aspirin,cardio,218,39,14,12,167,50,FALSE,3,Spring
2/2/2024,3,giza health center,clinic,giza,105,aspirin,cardio,113,45,14,11,156,0,FALSE,2,Winter
6/6/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,160,43,19,14,263,0,FALSE,6,Summer
3/14/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,119,46,20,10,204,0,FALSE,3,Spring
4/29/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,237,48,8,9,63,167,FALSE,4,Spring
2/13/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,53,37,18,11,197,0,FALSE,2,Winter
3/26/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,66,73,9,11,97,0,FALSE,3,Spring
2/20/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,86,20,3,4,10,76,FALSE,2,Winter
1/19/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,247,46,20,4,84,168,FALSE,1,Winter
4/8/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,266,45,9,3,30,244,FALSE,4,Spring
1/2/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,61,70,15,4,56,2,FALSE,1,Winter
5/12/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,247,23,19,4,80,172,FALSE,5,Spring
2/4/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,247,62,18,9,163,75,FALSE,2,Winter
4/23/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,269,47,19,8,152,113,FALSE,4,Spring
5/1/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,245,37,9,14,124,106,FALSE,5,Spring
5/13/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,260,60,9,5,50,213,FALSE,5,Spring
3/14/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,129,39,12,6,73,54,FALSE,3,Spring
2/5/2024,5,alex central hospital,hospital,alexandria,101,paracetamol,painkiller,90,33,15,12,169,0,FALSE,2,Winter
2/24/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,39,46,15,6,91,0,FALSE,2,Winter
4/16/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,40,32,15,7,102,0,FALSE,4,Spring
1/6/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,206,52,2,6,13,187,FALSE,1,Winter
4/17/2024,3,giza health center,clinic,giza,104,insulin,diabetes,282,67,19,13,247,37,FALSE,4,Spring
5/4/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,122,37,15,8,114,5,FALSE,5,Spring
3/27/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,210,65,7,14,99,110,FALSE,3,Spring
6/8/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,288,21,14,10,143,138,FALSE,6,Summer
1/7/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,58,62,15,3,47,0,FALSE,1,Winter
1/13/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,142,44,13,4,50,99,FALSE,1,Winter
3/27/2024,4,nasr city pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,204,39,15,5,73,125,FALSE,3,Spring
1/5/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,284,22,12,4,49,247,FALSE,1,Winter
6/15/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,24,70,2,4,8,16,FALSE,6,Summer
6/8/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,93,33,6,8,51,33,FALSE,6,Summer
5/24/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,114,49,10,13,127,0,FALSE,5,Spring
6/4/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,60,68,7,5,30,36,FALSE,6,Summer
1/7/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,166,54,14,7,100,69,FALSE,1,Winter
1/20/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,134,25,11,14,159,0,FALSE,1,Winter
1/31/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,299,70,3,6,21,287,FALSE,1,Winter
6/18/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,198,25,18,11,198,5,FALSE,6,Summer
4/17/2024,3,giza health center,clinic,giza,101,paracetamol,painkiller,254,26,15,6,86,169,FALSE,4,Spring
2/9/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,233,32,18,12,199,37,FALSE,2,Winter
5/17/2024,3,giza health center,clinic,giza,105,aspirin,cardio,258,48,15,14,209,58,FALSE,5,Spring
3/9/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,177,73,9,13,129,50,FALSE,3,Spring
4/25/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,136,68,16,10,155,0,FALSE,4,Spring
4/7/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,179,20,17,14,234,0,FALSE,4,Spring
5/4/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,110,42,10,6,62,60,FALSE,5,Spring
6/28/2024,3,giza health center,clinic,giza,105,aspirin,cardio,153,56,1,9,26,122,FALSE,6,Summer
3/2/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,216,53,19,13,246,0,FALSE,3,Spring
5/1/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,258,49,2,2,9,258,FALSE,5,Spring
4/13/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,139,41,20,6,127,7,FALSE,4,Spring
5/15/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,187,47,19,6,114,67,FALSE,5,Spring
4/26/2024,3,giza health center,clinic,giza,106,metformin,diabetes,154,40,10,4,40,110,FALSE,4,Spring
2/19/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,171,28,19,13,241,0,FALSE,2,Winter
2/19/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,122,67,17,5,83,37,FALSE,2,Winter
5/14/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,155,25,8,5,37,115,FALSE,5,Spring
2/15/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,168,21,19,3,54,106,FALSE,2,Winter
1/14/2024,3,giza health center,clinic,giza,101,paracetamol,painkiller,293,38,6,11,70,228,FALSE,1,Winter
1/4/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,157,50,17,8,133,20,FALSE,1,Winter
1/14/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,141,80,17,2,35,102,FALSE,1,Winter
5/5/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,44,55,3,3,6,37,FALSE,5,Spring
